I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.24315429,-0.10105991,0.18185997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18075919,-0.06716633,0.11073208,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12439823,-0.07064605,0.077873945,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0794425,-0.06681013,0.02371955,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04520178,-0.06408429,-0.0010797977,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032755375,-0.06371379,-0.013458729,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020352364,-0.06057024,-0.02642107,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02001214,-0.07626104,-0.050587654,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.009824991,-0.07631779,-0.06295705,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0066070557,-0.07631779,-0.07233524,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0059230328,-0.065048456,-0.06658387,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.011894703,-0.059677124,-0.06477308,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.016720295,-0.05154252,-0.06424451,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026604176,-0.04922104,-0.06295371,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029503107,-0.026462555,-0.05166197,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041537285,-0.008900404,-0.050584316,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052717447,-0.0020103455,-0.04869032,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06786609,0.012025833,-0.039117336,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.102363825,0.034904957,-0.04543352,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12554693,0.059939384,-0.04415965,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14107299,0.09687805,-0.03808427,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17762792,0.121701956,-0.037264824,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1870656,0.13406062,-0.04878521,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19035506,0.13211656,-0.04737234,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17735171,0.13851917,-0.038207054,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15745139,0.13971114,-0.013515949,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107675314,0.10947609,-0.00934124,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08730912,0.084537506,-0.0012664795,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.060281992,0.059834957,-0.0019199848,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04161954,0.047503233,-0.0005235672,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017176628,0.034734964,0.009908438,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0047705173,0.021694422,0.012887716,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.006102085,nan,-0.008221626,0.010994434,0.0025556087,nan,nan,nan,nan,nan,nan
nan,-0.014452934,nan,0.022456884,-0.013885498,-0.004671812,nan,nan,nan,nan,nan,nan
nan,-0.028268099,nan,0.028491974,-0.02477169,-0.011353731,nan,nan,nan,nan,nan,nan
nan,-0.022157669,nan,0.018079996,-0.022961855,-0.0011880398,nan,nan,nan,nan,nan,nan
nan,-0.014813662,nan,0.010004759,-0.012457371,0.0007779598,nan,nan,nan,nan,nan,nan
nan,-0.0135777,nan,-0.002298832,-0.011287689,-0.0061376095,nan,nan,nan,nan,nan,nan
nan,-0.02675438,nan,0.0014936924,-0.0063979626,-0.011451483,nan,nan,nan,nan,nan,nan
nan,-0.02682209,nan,0.00795722,-0.0044560432,-0.023827791,nan,nan,nan,nan,nan,nan
nan,-0.027501345,nan,0.009246826,-0.012603998,-0.011454821,nan,nan,nan,nan,nan,nan
nan,-0.026798964,nan,0.0144331455,-0.024810076,0.0008869171,nan,nan,nan,nan,nan,nan
nan,-0.01880312,nan,0.02103901,-0.032795668,0.0039651394,nan,nan,nan,nan,nan,nan
nan,-0.014435768,nan,0.011474371,-0.016493559,0.0006532669,nan,nan,nan,nan,nan,nan
nan,-0.01443243,nan,-0.0013446808,-0.0069904327,-0.010965586,nan,nan,nan,nan,nan,nan
nan,-0.014436722,nan,-0.00057697296,-0.012288809,-0.011448622,nan,nan,nan,nan,nan,nan
nan,-0.009189129,nan,9.059906e-05,-0.012434483,0.002166748,nan,nan,nan,nan,nan,nan
nan,-0.0022289753,nan,-0.0052495003,-0.012388706,0.0045440197,nan,nan,nan,nan,nan,nan
nan,0.00242424,nan,-0.008887768,-0.012319088,-0.009020567,nan,nan,nan,nan,nan,nan
nan,-0.018651009,nan,-0.0010757446,-0.0076577663,-0.011451483,nan,nan,nan,nan,nan,nan
nan,-0.02695012,nan,0.011273861,-0.0013759136,-0.023827791,nan,nan,nan,nan,nan,nan
nan,-0.03236246,nan,0.009803295,-8.6545944e-05,-0.02376151,nan,nan,nan,nan,nan,nan
nan,-0.039188623,nan,0.010042667,-0.0031721592,-0.014714479,nan,nan,nan,nan,nan,nan
nan,-0.0391891,nan,0.014631748,-0.012430906,-0.023827314,nan,nan,nan,nan,nan,nan
nan,-0.05156541,nan,0.03374386,-0.012433767,-0.025948048,nan,nan,nan,nan,nan,nan
nan,-0.051563025,nan,0.02573824,-0.012433529,-0.03620386,nan,nan,nan,nan,nan,nan
nan,-0.05163026,nan,0.01698494,0.0015861988,-0.036205053,nan,nan,nan,nan,nan,nan
nan,-0.05156803,nan,0.018663883,0.009516954,-0.03621626,nan,nan,nan,nan,nan,nan
nan,-0.051564932,nan,0.023339272,-0.0012431145,-0.036206722,nan,nan,nan,nan,nan,nan
nan,-0.04974556,nan,0.022432804,-0.0037629604,-0.03616619,nan,nan,nan,nan,nan,nan
nan,-0.05064559,nan,0.015043259,-0.012433767,-0.03219509,nan,nan,nan,nan,nan,nan
nan,-0.0391891,nan,0.010146856,-0.0124258995,-0.014479399,nan,nan,nan,nan,nan,nan
nan,-0.019375563,nan,0.0100877285,-0.011924982,-0.01769042,nan,nan,nan,nan,nan,nan
nan,-0.014488697,nan,-0.00091171265,0.00019335747,-0.011961222,nan,nan,nan,nan,nan,nan
nan,-0.014536142,nan,-0.0023157597,0.0044300556,-0.011603594,nan,nan,nan,nan,nan,nan
nan,-0.026757002,nan,-0.0018408298,0.0073575974,-0.023827314,nan,nan,nan,nan,nan,nan
nan,-0.02681303,nan,0.021508455,-0.001405716,-0.02382803,nan,nan,nan,nan,nan,nan
nan,-0.03918886,nan,0.02244401,-0.011714697,-0.023471832,nan,nan,nan,nan,nan,nan
nan,-0.03918934,nan,0.022394419,-0.012457609,-0.012031794,nan,nan,nan,nan,nan,nan
